,Unnamed: 0,Unnamed: 0.1,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
212,212,1819,629758586322686336,149.50737297640302,22.135134134412628,11.285862944260845,3.0020322999999998,14.546702,0.041073926000000004,68.74410251457994,1977-Oct-06 23:00:02.767,-92.946075,-35.028374,149.50158692949782,22.13295356022066,2529,13.086712962962967,1819.0,13.0,224.10577419753056,81852.39296790607,1977,2201.1057741975305,2425.211548395061
4,4,38,6743492348602227712,288.58328861322025,-34.98125379742918,8.314133049321931,1.9138718000000001,14.287609,0.016623927,69.9907166396425,1973-May-07 12:45:00.840,24.324787,29.230564,288.5848303311941,-34.97940114869569,19,4.464791666666667,38.0,7.0,228.16973624523453,83336.71446620947,1973,2201.1697362452346,2429.3394724904692
213,213,1832,629758586322686208,149.50600082105854,22.139285854076466,10.08138571153028,2.6170864,14.490515,0.023018628,69.01066089717492,1977-Oct-06 23:00:02.767,-92.256744,-37.628624,149.50023541688478,22.136934327073288,2529,13.086712962962967,1832.0,13.0,224.9747545247902,82169.77934263437,1977,2201.97475452479,2426.9495090495802
157,157,1372,943579992533309696,100.76519473688505,36.193871417707975,11.469762981689625,3.0143022999999998,14.405406,0.057297,69.41838363478766,1976-Aug-13 09:01:24.075,-45.69229,-93.73915,100.7623224165004,36.1879787634585,2022,3.2294097222222216,1372.0,7.0,226.30393064940776,82655.2476303897,1976,2202.303930649408,2428.607861298816
128,128,1154,124022270209347456,51.23337951866617,31.244153484637337,12.563816759716845,3.385254,14.375642000000001,0.0685819,69.5621115443308,1976-Apr-08 04:46:28.310,-17.470757,-23.584232,51.2322789936609,31.24266785707657,1700,2.7829166666666665,1154.0,7.0,226.7724836345184,82826.3819226715,1976,2202.7724836345183,2429.5449672690365
357,357,3247,4168696120794397696,266.2740365406541,-7.727335894620807,12.882304919405403,3.495429,15.316867000000002,0.07992449,65.28750352019523,1990-Feb-07 09:23:12.775,46.793068,-76.5889,266.27680301743254,-7.731863945811857,4352,104.66547453703704,3247.0,19.0,212.83726147583644,77736.68138143451,1990,2202.8372614758364,2415.6745229516728
54,54,416,2600783606046024192,334.2097116113992,-12.53700576327303,10.89072769538218,2.7961922,14.238119000000001,0.02962673,70.23399588070798,1974-Feb-21 08:12:38.601,58.77965500000001,-77.26507,334.2134500466283,-12.541919886197908,637,2.9350115740740734,416.0,7.0,228.962826571108,83626.38277683148,1974,2202.962826571108,2431.925653142216
42,42,318,6856308155786333440,309.3615356575005,-20.760387600383748,11.532761830565365,2.9971495,14.099538,0.044183817,70.92431047594171,1973-Dec-07 02:23:31.900,-35.8754,-133.33428999999998,309.3592315256484,-20.768951122431886,440,2.620775462962963,318.0,7.0,231.21325215156995,84448.32821583941,1973,2204.21325215157,2435.42650430314
191,191,1632,708338719559549824,125.83042264562708,29.52470231238161,13.552639033744333,3.8505992999999994,14.303089000000002,0.15458657,69.91496662594089,1977-Jun-18 15:45:45.340,28.549335,-337.6476,125.83223015935906,29.50332518791412,2352,4.121273148148148,1632.0,7.0,227.9227912005673,83246.5202580952,1977,2204.922791200567,2432.8455824011344
336,336,2946,4360274614497377152,260.7686476156968,-7.104767744349604,2.660994361887637,0.8488903,15.024995,0.027439294,66.5557632447001,1988-Jan-15 20:30:12.996,39.5496,-45.405322999999996,260.7710312695899,-7.107504322686169,4203,46.83734953703704,2946.0,14.0,216.97178817772232,79246.7759140313,1988,2204.9717881777224,2421.9435763554447
280,280,2425,3651597554590420736,219.8835931548176,-0.30225008877465315,12.390870282538948,3.2816277,14.619101,0.079707816,68.40366102998728,1982-Aug-12 12:54:23.928,-122.71418999999999,-245.457,219.875991825125,-0.31745452131881546,3550,14.493784722222221,2425.0,7.0,222.9959349577585,81447.03528397171,1982,2204.9959349577584,2427.991869915517
229,229,1965,3867107915308047360,168.5186036234308,9.706394840716877,8.672182628194253,2.1282987999999996,14.360004,0.020744693,69.6378615493776,1978-Nov-30 18:57:02.160,-126.13302,-11.504775,168.51064954879186,9.705669338064807,2847,109.74385416666668,1965.0,6.0,227.01942865097098,82916.57612048065,1978,2205.019428650971,2432.038857301942
48,48,367,6835041397583055360,322.54310096718916,-16.66947821012938,9.409848821238516,2.3412752,14.092873,0.020353822,70.95785415722659,1974-Jan-14 22:40:41.129,-86.33816,41.695854,322.5375531940007,-16.666798987544453,543,2.6912037037037035,367.0,7.0,231.3226045525587,84488.26808677653,1974,2205.322604552559,2436.645209105118
335,335,2932,4360271556480659200,260.77605729113264,-7.137213701058433,11.458803684798527,3.076109,14.977843,0.06271547,66.7652866302669,1988-Jan-15 20:30:12.996,38.476746,-43.998325,260.77838358457524,-7.139873827691562,4203,46.83734953703704,2932.0,14.0,217.6548344146701,79496.25172161411,1988,2205.65483441467,2423.30966882934
216,216,1873,627477271493844992,147.23406875994357,19.69604128134993,8.604153832976513,2.1250037999999996,14.3125725,0.02366344,69.86864181473392,1978-May-31 15:00:54.988,-44.272278,-25.703272,147.23126765348428,19.694415035663603,2667,8.27261574074074,1873.0,7.0,227.77177231603255,83191.36212070774,1978,2205.7717723160326,2433.5435446320653
341,341,3006,4169771374443332352,264.4265524667652,-7.077110797475287,12.312739767648866,3.1338167,14.973594,0.05460133,66.78423491672575,1989-Feb-16 04:21:46.676,118.89738999999999,23.99739,264.43374301048635,-7.07565951007476,4286,114.25601851851853,3006.0,15.0,217.71660582852593,79518.8131128108,1989,2206.716605828526,2424.433211657052
175,175,1513,900181959346635136,112.38530235242092,39.177358194452545,9.8721627754711,2.4143791,14.166895000000002,0.08877801,70.58709803106899,1977-Jan-21 19:36:28.892,-22.537851,-125.43422,112.38386171966835,39.16934036515626,2198,7.789085648148148,1513.0,7.0,230.11393958128488,84046.81529266849,1977,2207.1139395812847,2437.2278791625695
365,365,3410,4170746744343048448,269.29179754215426,-8.069018997506209,3.831797437603664,0.68306303,15.111067000000002,0.02814794,66.17666456170494,1992-Jan-21 12:32:54.523,32.986129999999996,-19.055270999999998,269.29377429186474,-8.070160916912918,4469,116.55638888888888,3410.0,19.0,215.73592647115808,78795.38978432577,1992,2207.735926471158,2423.471852942316
10,10,80,4045720658787462784,273.3469973158181,-32.876691892124356,6.914808755807528,1.5122166000000001,13.834378,0.04254823,72.28369663397466,1973-Jun-22 02:09:10.955,-17.066,-57.4343,273.3458802274177,-32.88045136650476,120,3.8289930555555554,80.0,7.0,235.64485102675738,86066.92538901286,1973,2208.6448510267574,2444.2897020535147
145,145,1273,183677132569998464,80.90337463421605,35.32243986096143,11.187761143161767,2.525384,13.981616,0.03499855,71.5224905729822,1976-Jun-22 06:21:44.219,39.542107,-190.8691,80.90593568316274,35.310077720043786,1896,2.714837962962963,1273.0,7.0,233.163319267922,85160.57072941583,1976,2209.163319267922,2442.326638535844
306,306,2626,4398509615958179712,241.40474251421242,-4.932062054794664,12.713875215692694,3.3771123999999997,14.4774065,0.08218938,69.07314510217968,1984-Jan-08 09:05:09.288,10.571053,-0.30346352,241.4054037295359,-4.932081036322537,3795,25.789513888888887,2626.0,12.0,225.17845303310574,82244.17818581154,1984,2209.1784530331056,2434.356906066211
261,261,2271,3711703216716188288,204.6180942078307,2.2879219634930092,11.428838325413675,2.8285675,14.238306,0.04533202,70.23307385036757,1981-Mar-03 12:37:12.870,-129.32738,-11.593929,204.60986898649242,2.2871845895774907,3305,30.60166666666667,2271.0,14.0,228.95982075219828,83625.28493153291,1981,2209.959820752198,2438.919641504396
268,268,2340,3663994857431123456,207.43342870877441,1.1837792114930832,9.210823287791074,2.636098,14.235384,0.065294884,70.24749040020548,1981-Sep-08 20:01:03.673,-44.801421999999995,-19.915606,207.43057875339642,1.1825123189605566,3380,7.922361111111112,2340.0,7.0,229.00681870466985,83642.45046369362,1981,2210.00681870467,2439.01363740934
22,22,164,4073797031696975232,283.53846781918617,-26.36114648909549,10.356443036519039,3.1386185,13.742985999999998,0.030631145,72.76439195826117,1973-Sep-22 23:12:45.095,11.777733,-48.493546,283.5392438805282,-26.36434183802284,250,3.120405092592593,164.0,7.0,237.2119177839314,86639.2808514031,1973,2210.2119177839313,2447.4238355678626
25,25,185,4073718584099990784,284.36578387809885,-26.159219022957753,8.019444330774483,1.8711996,13.721945000000002,0.014299925,72.87596721326514,1973-Sep-25 15:29:26.993,-28.655514,-140.90008999999995,284.36389280647563,-26.168517483125573,256,3.071516203703704,185.0,7.0,237.57565311524434,86772.13154381185,1973,2210.575653115244,2448.1513062304884
155,155,1358,954778003066008192,95.72711065674841,36.070367365223476,10.422733607206283,2.5431356,13.894067000000001,0.030301426,71.97316765718408,1976-Jul-30 05:37:52.240,-37.436809999999994,-19.418604000000002,95.72467068446063,36.06910174307357,1990,2.437129629629629,1358.0,7.0,234.63252656242008,85697.18400165832,1976,2210.63252656242,2445.26505312484
