,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit
2884,4361107391474459136,256.8925154592324,-6.784258993257454,12.254742954952276,3.1469487999999997,15.288812,0.056182783,65.40730703545105,1986-Dec-31 16:25:25.071,20.90906,-18.083448,256.8937539027788,-6.785330075864173,4114,3723940.0,2884.0,15.0
2899,4360421704239120384,258.8218003551462,-7.20204586668779,3.9808900502277744,0.6777787,16.077301000000002,0.021962482000000002,62.19949470503264,1987-Dec-04 17:05:56.877,-7.047319,-54.783073,258.8214034138991,-7.205131531134803,4188,1637505.0,2899.0,7.0
2906,4360275817088229632,260.6620655727855,-7.074838075743892,11.343920895414312,2.8553667000000003,29.020690000000002,0.048573807000000004,34.45817340554183,1988-Jan-12 18:28:00.432,31.161089,-56.031690000000005,260.6630379176502,-7.076586478210112,4202,3662279.0,2906.0,13.0
2919,4360275817086026624,260.66254968206556,-7.074797542518686,11.662248187540074,2.9670028999999998,29.349915000000003,0.07405671,34.07164945130586,1988-Jan-12 18:28:00.432,37.277287,-49.975063,260.66369982786443,-7.076339462934098,4202,3662279.0,2919.0,13.0
2932,4360271556480659200,260.77605729113264,-7.137213701058432,11.458803684798527,3.076109,14.977843,0.06271547,66.7652866302669,1988-Jan-15 20:30:12.996,38.476746,-43.998325,260.77838358457524,-7.139873827691563,4203,4046747.0,2932.0,14.0
2946,4360274614497377152,260.7686476156968,-7.104767744349604,2.660994361887637,0.8488903,15.024995,0.027439294,66.5557632447001,1988-Jan-15 20:30:12.996,39.5496,-45.405322999999996,260.7710312695899,-7.107504322686169,4203,4046747.0,2946.0,14.0
2960,4360254445330660736,261.0998471839088,-7.068350056188648,10.807399546767217,2.7317839,11.786855000000001,0.034966655,84.84027518135369,1988-Jan-25 15:35:58.469,24.154997,-27.827596999999997,261.1017029554089,-7.070487984878207,4206,4110230.0,2960.0,13.0
2973,4360254788928033280,261.1895606033567,-7.033563855482652,11.07717447832467,2.7830553,13.649401000000001,0.031625304,73.26328980800889,1988-Jan-25 15:35:58.469,-86.39650999999999,-56.139683,261.1838287106986,-7.037288388402853,4206,6396203.0,2973.0,15.0
2988,4362101311330112512,260.6076582018323,-6.036497027044161,12.736171223653887,3.4832935,12.751681,0.0838041,78.42103125792053,1988-May-20 22:58:38.073,-7.723125,-171.34883,260.60710974675817,-6.048665305575736,4225,2525166.0,2988.0,7.0
2995,4168061943100005504,261.7089060086016,-7.452999559005853,11.029143894438649,2.9682473999999996,10.446931,0.043846484000000005,95.72189296338522,1988-Dec-05 14:55:19.241,-0.9551127,-65.86976,261.70882321794187,-7.458709252524699,4265,4135884.0,2995.0,11.0
3006,4169771374443332352,264.4265524667652,-7.077110797475287,12.312739767648866,3.1338167,14.973594,0.05460133,66.78423491672575,1989-Feb-16 04:21:46.676,118.89738999999999,23.99739,264.43374301048635,-7.07565951007476,4286,9871720.0,3006.0,15.0
3021,4169730280198078976,262.71000461199014,-6.403087441021683,11.99821928405917,3.0320099999999996,11.764265,0.06577192,85.00318505777447,1989-Jun-12 16:06:10.173,-53.347393000000004,-23.430661999999998,262.70589818744617,-6.404891020178577,4303,2885635.0,3021.0,7.0
3028,4361790394355496576,261.68041030444124,-6.665739020408568,10.304735645013023,2.630456,27.263493,0.25529465,36.67908639770106,1988-Feb-14 01:38:55.896,-153.3214,48.54014,261.6753177377988,-6.664126760831637,4211,13296304.0,3028.0,19.0
3047,4361763486382213120,261.5982597230791,-6.801940849631138,11.107795467642626,2.9538984,13.553463,0.03441582,73.78188152466718,1988-Feb-09 17:15:05.376,-6.543308000000001,3.2077672,261.59782254082825,-6.80172652700524,4210,12714134.0,3047.0,18.0
3065,4169580540456185216,261.7944859377671,-7.15802865758072,8.011862530570129,1.8509282999999999,10.325711,0.017667526,96.84562891204662,1988-Feb-18 18:43:11.261,30.712759000000002,-11.587371000000001,261.7971794211631,-7.159044860359192,4212,8736852.0,3065.0,17.0
3082,4169569545340423296,262.06319047560845,-7.23768216433925,13.725684040177928,3.8739337999999996,21.310667000000002,0.08392382400000001,46.92485684369011,1988-Dec-14 15:29:20.496,157.01796000000002,-135.73074,262.06986265527934,-7.243449784229488,4268,4969649.0,3082.0,13.0
3095,4169517627775821312,262.37309624393015,-7.367987437024497,13.00925474606269,3.4605112,19.012476,0.066451564,52.597042158753204,1988-Dec-20 16:14:03.561,103.72475,-65.9195,262.37803661024174,-7.3711271553519175,4270,4451981.0,3095.0,14.0
3109,4168931003962377344,265.07541362099164,-7.632174397570213,13.412413351832607,0.43390083,22.395794,0.05459004,44.65124138061426,1989-Dec-30 21:18:08.452,-100.68312,53.632492000000006,265.07134257833906,-7.630005810013698,4342,4621097.0,3109.0,14.0
3123,4168747209426320768,265.3344711728819,-7.620589347589222,13.166288404480573,3.5875510000000004,10.836924,0.13516495,92.2771108278219,1990-Jan-06 19:05:11.515,71.41246,25.064429999999998,265.340438549262,-7.618494910731963,4344,4697833.0,3123.0,14.0
3137,4168748931712775552,265.3713911432801,-7.5726287463726365,13.452717723593915,3.743393,14.380201999999999,0.12534688,69.54005093928636,1990-Jan-06 19:05:11.515,16.11336,-5.6825933,265.37240584067763,-7.572986593083402,4344,4330392.0,3137.0,13.0
3173,4169102149814950528,266.0987505786341,-6.836605833940098,13.371647175194685,3.6704369,12.76722,0.16723962,78.32558973363012,1990-Apr-19 22:32:44.582,-138.50296,-83.1263,266.088926808863,-6.842501835024956,4361,7649186.0,3173.0,13.0
3193,4169156055952069504,265.18976002128045,-6.647846807189407,11.123820133319953,2.821742,10.522814,0.047917187,95.03161600040602,1990-Jun-03 10:21:45.610,-5.184376,5.19794,265.18931387216855,-6.647399490798027,4368,2990291.0,3193.0,7.0
3200,4168738451991929728,265.175582420964,-7.768417348900478,9.29191229026572,2.5556153999999998,22.445564,0.2736358,44.552232591260655,1990-Jan-03 07:34:45.144,-18.943268,22.920265,265.17481816327216,-7.767492641023259,4343,4385307.0,3200.0,13.0
3213,4168737691777441664,265.18233491261884,-7.770152725041719,6.7448650952451645,1.4772768,22.774942000000003,0.018244123,43.90790468408322,1990-Jan-03 07:34:45.144,-19.927536,26.463635999999997,265.1815425722886,-7.7691005023088024,4343,4740202.0,3213.0,14.0
3227,4171851272495269632,267.87365968068127,-7.042658987187674,10.83597147083058,2.6399422,17.187572,0.027540836000000003,58.18157283161314,1991-Apr-21 14:41:26.733,41.28158,-29.207984999999997,267.87583467053304,-7.044197859195707,4423,8114619.0,3227.0,13.0
3240,4174845169631404288,267.1761195518562,-6.942095576835118,9.653009969516905,2.8646498,10.169497999999999,0.025358994,98.3332664384237,1991-Jun-02 09:49:46.533,-6.521333,1.007832,267.17553885121674,-6.942005833113004,4429,3189138.0,3240.0,7.0
3247,4168696120794397696,266.2740365406541,-7.727335894620807,12.882304919405403,3.495429,15.316867000000002,0.07992449,65.28750352019523,1990-Feb-07 09:23:12.775,46.793068,-76.5889,266.27680301743254,-7.731863945811857,4352,9043097.0,3247.0,19.0
3266,4168697048507358848,266.30386996726435,-7.663364634253948,10.529481962737453,2.5730019,15.653621,0.022533527,63.882983872741406,1990-Feb-07 09:23:12.775,59.15585,-19.498741,266.3072921116955,-7.664492629355933,4352,9878617.0,3266.0,20.0
3286,4171536120668840320,268.24407713949716,-7.920656043371926,3.6376281681268026,0.7928276,15.826966,0.024352232,63.18330259559404,1991-Feb-13 06:53:55.190,-62.408046999999996,-254.71077999999997,268.24050639842085,-7.935229584927341,4416,16532652.0,3286.0,36.0
3304,4171531726918761472,268.3238595411549,-8.002888696448606,10.603931090551663,2.3747015,10.371478,0.033913035,96.41827251759793,1991-Feb-25 06:09:53.126,-72.29035999999999,-182.92555,268.31754771283914,-8.018860323774023,4418,6337796.0,3304.0,15.0
3319,4170852808549696000,269.708401395885,-7.728276115872347,13.508100742783258,0.42687225,10.253819,0.17769751,97.52463492762077,1992-Feb-04 18:00:08.132,2.5550861,-63.187893,269.70862704587853,-7.733856494329354,4472,15170938.0,3319.0,25.0
3344,4171683219016579840,269.1966454762431,-7.140164009921758,10.27340123485721,2.3677778,11.133061999999999,0.03648442,89.82254544382998,1992-May-11 05:12:59.634,-28.819817999999998,-335.9448,269.1943012903598,-7.167489547833901,4483,7188768.0,3344.0,12.0
3356,4171798667735507200,268.0126944847711,-7.178490053193543,11.960459217388092,3.2853373999999995,17.273188,0.053299207,57.89319383290314,1991-Feb-25 06:09:53.126,-39.368866,-135.29533,268.0106305505072,-7.1855829848403285,4418,11486796.0,3356.0,17.0
3373,4171771210014622208,267.94831255886055,-7.294022323698632,12.972707429626773,3.8130550000000003,12.266036,0.121113636,81.52593040312719,1991-Feb-08 01:45:17.534,-7.878261599999999,14.631438000000001,267.94773093581483,-7.292942138481402,4415,12459826.0,3373.0,19.0
3410,4170746744343048448,269.29179754215426,-8.069018997506209,3.831797437603664,0.68306303,15.111067000000002,0.02814794,66.17666456170494,1992-Jan-21 12:32:54.523,32.986129999999996,-19.055270999999998,269.29377429186474,-8.070160916912918,4469,10070472.0,3410.0,19.0
3429,4170776396800292352,269.87664927359486,-8.102888358511104,11.517953345460189,3.0809860000000002,13.008436,0.054453075,76.87319093506069,1992-Feb-15 17:18:25.178,13.857861999999999,-13.078126,269.87761396098654,-8.103798766103774,4474,17513348.0,3429.0,36.0
3447,4170595969507016704,270.9067522915056,-7.9854729884018685,8.03711180523197,1.8368034,16.399014,0.014289449,60.979277736669104,1993-Jan-28 06:19:27.461,-6.749607000000001,-84.76217,270.906379577069,-7.99015356959959,4525,10618490.0,3447.0,20.0
3467,4171194894104141952,270.9132166668029,-7.366584183770801,7.934142493342844,1.8929987000000001,10.234632000000001,0.014612878999999999,97.70747449469981,1993-Apr-24 14:34:52.223,-5.7297115,-27.748579,270.91270970412023,-7.369039367418902,4535,7487095.0,3467.0,12.0
3479,4171266057429634048,270.1703313868798,-7.2841012970523025,10.595581874836759,2.64857,30.810175,0.014705724,32.45681018955446,1992-Mar-18 16:00:36.662,272.27158,51.64994,270.1783338482716,-7.282583229463883,4478,8213020.0,3479.0,12.0
3491,4171266057417283328,270.1720723598571,-7.285026529188544,10.063649919279412,2.5268507000000002,30.816805,0.018981833,32.44982741409063,1992-Mar-18 16:00:36.662,266.68032999999997,57.982085999999995,270.17990879997484,-7.283322717178708,4478,8213020.0,3491.0,12.0
3503,4170773854179641600,269.88910413976186,-8.14968841931942,13.120587865136965,3.4840364,18.530820000000002,0.079166375,53.964150227363795,1992-Feb-21 23:20:06.563,-36.90657,-56.274628,269.88730060515826,-8.152438423915939,4475,7319575.0,3503.0,16.0
3537,4170583776094715520,270.77055058118196,-8.18051992020958,1.425230166338029,0.51960564,18.188147,0.15507686,54.9808632224557,1993-Jan-23 07:43:49.416,12.654497000000001,-37.696552000000004,270.7711806266517,-8.182396766180513,4524,20306738.0,3537.0,40.0
3557,4170902664529325184,271.3149940288665,-8.181218963372821,7.868221792293756,1.7382258999999998,10.080878,0.015671622,99.19770623467974,1993-Feb-20 08:09:31.077,-23.644676,98.99334,271.3128700487448,-8.172326480197718,4529,10046449.0,3557.0,19.0
3576,4170909850027869696,271.5070448444047,-8.108264678440507,3.272962074379654,0.6689991999999999,18.087267,0.02414083,55.28751271889711,1993-Feb-27 15:09:18.727,78.99767,78.50771,271.51099993829644,-8.104334114849554,4530,12550262.0,3576.0,21.0
3597,4159009217205502080,272.40333868747115,-7.9248430141619215,8.610377178827713,2.0941343,19.004274,0.015414529,52.61974125509236,1994-Feb-09 10:41:04.484,-27.670391,-188.19308,272.4020201895412,-7.933810440458517,4578,14186718.0,3597.0,20.0
3617,4159009320284717056,272.40826293064305,-7.9198630506795,9.998853391784623,2.5434427000000004,18.961454,0.019192712,52.738570541791326,1994-Feb-09 10:41:04.484,-27.969009999999997,-189.41353999999998,272.40692719385913,-7.9289090141628025,4578,14186718.0,3617.0,20.0
3656,4159010522875553408,272.4681250773239,-7.913771043363164,5.5032801399048985,1.0483216999999998,17.984768,0.04691223,55.60260798426335,1994-Feb-09 10:41:04.484,-12.970317999999999,-11.075388,272.46747200507804,-7.914328703443289,4578,13573358.0,3656.0,19.0
3675,4171051618309403136,272.1318499578011,-7.4667200505047475,13.438713935175247,3.6156349999999997,11.604196,0.16744323,86.17572772120306,1994-Apr-26 06:57:35.789,-162.97808999999998,-245.5068,272.119131641376,-7.485878658063086,4585,8348750.0,3675.0,13.0
3688,4171028833492749440,271.46986405724977,-7.418624779837617,7.502997484264085,1.5968399,12.6907425,0.01586624,78.79759600962127,1993-Mar-08 04:38:12.230,42.96504,-117.99252,271.472929855825,-7.427044213959179,4531,13404916.0,3688.0,17.0
3705,4171188816726302080,270.9950535010722,-7.53244134298908,13.801263672090911,3.7326087999999995,10.742907,0.2641172,93.08467810304602,1993-Feb-13 20:42:46.466,13.319345000000002,-128.54703999999998,270.9961762341855,-7.543277012196668,4528,13711547.0,3705.0,19.0
3724,4170792752034740608,270.3607121872575,-7.957923824543384,10.372992258684222,2.5615577999999997,10.883799,0.037705235,91.87968620344904,1993-Jan-05 01:41:22.100,-5.087978400000001,-4.94464,270.36028885612757,-7.958335229615617,4520,13780326.0,3724.0,22.0
3766,4170899954423211776,271.4647084163135,-8.217855941701629,12.242970698954196,0.041866302,14.447787,0.056230612,69.21475104001075,1993-Dec-30 18:00:00.120,112.5149,-68.02419,271.47176060862967,-8.222119552023168,4570,8428181.0,3766.0,17.0
3783,4158858549755074176,272.5165101329112,-8.193172097308299,8.453946859357997,1.9468346,12.793659,0.01741193,78.16372029062123,1994-Feb-15 19:14:36.743,-26.960152,-55.04668,272.5146018489515,-8.197068392055252,4579,7546733.0,3783.0,12.0
3795,4158780656214242304,273.2960125361649,-8.051754137011468,12.812831461548276,0.33333015,11.49996,0.12413155,86.95682460839924,1995-Jan-27 15:55:46.865,-54.931614,5.234202400000001,273.29168698475496,-8.051341973415866,4623,10439519.0,3795.0,12.0
3807,4158784092199871744,273.5158543277969,-8.05667354016567,8.604779091088384,2.0568876,15.902582999999998,0.021603498999999998,62.88286577799058,1995-Feb-08 12:23:42.724,-128.7655,-97.47695,273.5085219083447,-8.06222426516407,4625,8776810.0,3807.0,9.0
