,Unnamed: 0,Unnamed: 0.1,source_id,ra,dec,g_abs,bp_rp,parallax,parallax_error,dist,date,pmra,pmdec,adv_ra,adv_dec,eph_pt,time_total,num,num_hit,reach_time_years,reach_time_days,year,reach_year,return_year
201,201,2300,4074487112679115136,284.6721965481958,-24.157798356960047,11.176025225907722,2.8513184,16.654121,0.030957684,60.045196984363386,1990-Feb-11 06:00:32.935,-34.29738,-160.51003,284.6703316520671,-24.16652597805048,2731,40.27525462962963,2300.0,7.0,195.74734216902462,71494.75925381455,1990,2185.7473421690247,2381.4946843380494
48,48,410,661183762517030784,131.45875461114693,20.02199452021201,3.410454109032541,0.65950584,15.446529,0.25539264,64.73946184630849,1978-Sep-07 20:49:13.545,31.506224,-64.21495999999999,131.46060167063806,20.018229903760158,793,17.149814814814814,410.0,28.0,211.05064561896566,77084.13780587103,1978,2189.0506456189655,2400.101291237931
132,132,1338,3618522011443914752,205.2727032067962,-8.093627942511866,12.296531531280115,3.2759838,15.664223999999999,0.057018183,63.83974214144681,1981-Dec-29 01:47:43.169,40.289955,-33.859665,205.2750323884182,-8.09558538597337,1841,47.03016203703704,1338.0,11.0,208.1175593811166,76012.85738835903,1981,2189.1175593811167,2397.2351187622335
249,249,2851,6642410671250666240,297.28422395646305,-53.183869605897065,8.772743287730862,2.1384993,17.691715,0.025085872000000002,56.523631903819435,2006-Jun-05 01:01:35.692,74.49381,-45.50186,297.28803694682995,-53.18619863368992,3411,190.30258101851848,2851.0,17.0,184.26704000645134,67301.69369195629,2006,2190.267040006451,2374.5340800129025
134,134,1359,3618522217602345216,205.26417866467148,-8.086597669507446,11.720365812375007,2.9685984,15.535773,0.10602153,64.36757167808676,1981-Dec-29 01:47:43.169,41.110367,-29.563771999999997,205.26657492459262,-8.088320896224248,1841,41.40158564814815,1359.0,10.0,209.83828367056282,76641.33472783637,1981,2190.8382836705628,2400.6765673411255
133,133,1349,3618522217601607552,205.2644355809137,-8.086779009327117,11.73223442271982,2.9871197,15.530432999999999,0.11734589999999999,64.38970627833656,1981-Dec-29 01:47:43.169,39.363304,-36.53718,205.2667307962467,-8.088909437700773,1841,41.40158564814815,1349.0,10.0,209.91044246737718,76667.69000678485,1981,2190.9104424673774,2400.8208849347548
250,250,2868,6642410675544868608,297.285252973974,-53.184638805802834,7.170476535729357,1.515687,17.610022,0.018262483,56.7858474688345,2006-Jun-05 01:01:35.692,75.52422,-41.103233,297.2891366395545,-53.18675244836052,3411,190.30258101851848,2868.0,17.0,185.12186274840045,67613.90915022578,2006,2191.1218627484004,2376.243725496801
31,31,260,3384521094964836480,101.50454885792341,25.373966336285648,11.709033272538129,3.1009645,15.288569,0.046452384000000006,65.40834335388053,1978-Jun-02 02:33:57.051,-70.57656,14.567739999999999,101.500368542151,25.37482919718863,572,2.7491898148148146,260.0,7.0,213.2311993336505,77880.5632446225,1978,2191.2311993336507,2404.4623986673014
138,138,1403,6304172964372910848,213.3184286341173,-11.667912101534483,11.82559365401249,2.8178357999999997,15.556867,0.041488744,64.28029646118631,1982-Sep-25 07:03:29.188,26.597145,-120.6428,213.31997683866945,-11.674934649654253,1943,7.310717592592592,1403.0,7.0,209.55376646346735,76537.41766311682,1982,2191.5537664634676,2401.107532926935
68,68,688,660950558679219328,131.3706006535534,18.818620996372864,10.168927936792114,2.4082775,15.302572,0.02639634,65.34849067457066,1979-Jun-13 07:06:20.238,-96.44168,6.388516,131.36489354965144,18.818999047895385,1046,5.539768518518518,688.0,7.0,213.03607959910033,77809.29771277541,1979,2192.0360795991005,2405.072159198201
